"No.","Time","Source","Destination","Protocol","Length","Info"
"3659","18:46:28.458590953","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2875 [SYN, ACK] Seq=0 Ack=2870653051 Win=42340 Len=0 MSS=1460"
"3660","18:46:28.458594703","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2085 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3661","18:46:28.480792166","10.0.0.5","10.0.0.6","TCP","554","2154  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3662","18:46:28.480823110","10.0.0.6","10.0.0.5","TCP","58","12345  >  2154 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3663","18:46:28.490559684","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2131 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3664","18:46:28.490566363","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2086 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3665","18:46:28.522576964","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2132 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3666","18:46:28.525128266","10.0.0.5","10.0.0.6","TCP","554","2155  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3667","18:46:28.525151404","10.0.0.6","10.0.0.5","TCP","58","12345  >  2155 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3668","18:46:28.554566291","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2133 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3669","18:46:28.554569009","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2087 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3670","18:46:28.569428795","10.0.0.5","10.0.0.6","TCP","554","2156  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3671","18:46:28.569451591","10.0.0.6","10.0.0.5","TCP","58","12345  >  2156 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3672","18:46:28.586564753","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2088 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3673","18:46:28.613752361","10.0.0.5","10.0.0.6","TCP","554","2157  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3674","18:46:28.613783919","10.0.0.6","10.0.0.5","TCP","58","12345  >  2157 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3675","18:46:28.618551508","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2134 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3676","18:46:28.618554115","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2089 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3677","18:46:28.650574859","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2135 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3678","18:46:28.658089127","10.0.0.5","10.0.0.6","TCP","554","2158  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3679","18:46:28.658110991","10.0.0.6","10.0.0.5","TCP","58","12345  >  2158 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3680","18:46:28.686581930","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2090 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3681","18:46:28.702407074","10.0.0.5","10.0.0.6","TCP","554","2159  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3682","18:46:28.702432319","10.0.0.6","10.0.0.5","TCP","58","12345  >  2159 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3683","18:46:28.714570547","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2136 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3684","18:46:28.714558180","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2881 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3685","18:46:28.714573042","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2091 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3686","18:46:28.714561127","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2880 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3687","18:46:28.714563424","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2879 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3688","18:46:28.714565574","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2878 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3689","18:46:28.714567582","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2877 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3690","18:46:28.746573545","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2137 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3691","18:46:28.746729005","10.0.0.5","10.0.0.6","TCP","554","2160  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3692","18:46:28.746752391","10.0.0.6","10.0.0.5","TCP","58","12345  >  2160 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3693","18:46:28.778560761","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2138 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3694","18:46:28.778563683","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2092 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3695","18:46:28.791048588","10.0.0.5","10.0.0.6","TCP","554","2161  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3696","18:46:28.791073047","10.0.0.6","10.0.0.5","TCP","58","12345  >  2161 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3697","18:46:28.814575336","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2093 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3698","18:46:28.835365109","10.0.0.5","10.0.0.6","TCP","554","2162  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3699","18:46:28.835388586","10.0.0.6","10.0.0.5","TCP","58","12345  >  2162 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3700","18:46:28.842569201","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2139 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3701","18:46:28.842572167","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2094 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3702","18:46:28.874558456","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2140 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3703","18:46:28.879684012","10.0.0.5","10.0.0.6","TCP","554","2163  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3704","18:46:28.879704020","10.0.0.6","10.0.0.5","TCP","58","12345  >  2163 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3705","18:46:28.906558791","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2141 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3706","18:46:28.906562651","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2095 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3707","18:46:28.924011019","10.0.0.5","10.0.0.6","TCP","554","2164  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3708","18:46:28.924048073","10.0.0.6","10.0.0.5","TCP","58","12345  >  2164 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3709","18:46:28.938563786","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2096 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3710","18:46:28.968308537","10.0.0.5","10.0.0.6","TCP","554","2165  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3711","18:46:28.968336011","10.0.0.6","10.0.0.5","TCP","58","12345  >  2165 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3712","18:46:28.970556571","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2142 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3713","18:46:28.970561082","e6:3c:ed:6b:dd:8a","Broadcast","ARP","42","Who has 10.0.0.4? Tell 10.0.0.6"
"3714","18:46:28.970572744","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2887 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3715","18:46:28.970575951","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2886 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3716","18:46:28.970577953","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2885 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3717","18:46:28.970580019","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2884 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3718","18:46:28.970582104","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2883 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3719","18:46:28.970584356","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2882 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3720","18:46:29.006578716","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2143 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3721","18:46:29.006582478","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2097 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3722","18:46:29.012642748","10.0.0.5","10.0.0.6","TCP","554","2166  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3723","18:46:29.012683131","10.0.0.6","10.0.0.5","TCP","58","12345  >  2166 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3724","18:46:29.034565865","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2098 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3725","18:46:29.057034998","10.0.0.5","10.0.0.6","TCP","554","2167  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3726","18:46:29.057071362","10.0.0.6","10.0.0.5","TCP","58","12345  >  2167 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3727","18:46:29.066557874","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2144 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3728","18:46:29.066561391","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2099 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3729","18:46:29.101209449","10.0.0.5","10.0.0.6","TCP","554","2168  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3730","18:46:29.101232690","10.0.0.6","10.0.0.5","TCP","58","12345  >  2168 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3731","18:46:29.102561179","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2145 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3732","18:46:29.130560038","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2146 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3733","18:46:29.130563455","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2100 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3734","18:46:29.145531493","10.0.0.5","10.0.0.6","TCP","554","2169  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3735","18:46:29.145556848","10.0.0.6","10.0.0.5","TCP","58","12345  >  2169 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3736","18:46:29.162571043","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2101 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3737","18:46:29.189846326","10.0.0.5","10.0.0.6","TCP","554","2170  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3738","18:46:29.189871304","10.0.0.6","10.0.0.5","TCP","58","12345  >  2170 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3739","18:46:29.194559263","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2147 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3740","18:46:29.194562251","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2102 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3741","18:46:29.226553856","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2892 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3742","18:46:29.226556372","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2891 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3743","18:46:29.226558489","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2890 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3744","18:46:29.226560582","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2889 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3745","18:46:29.226562833","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2888 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3746","18:46:29.226578443","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2148 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3747","18:46:29.234170377","10.0.0.5","10.0.0.6","TCP","554","2171  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3748","18:46:29.234188023","10.0.0.6","10.0.0.5","TCP","58","12345  >  2171 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3749","18:46:29.258577541","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2103 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3750","18:46:29.278493808","10.0.0.5","10.0.0.6","TCP","554","2172  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3751","18:46:29.278517914","10.0.0.6","10.0.0.5","TCP","58","12345  >  2172 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3752","18:46:29.290560573","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2149 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3753","18:46:29.290564432","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2104 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3754","18:46:29.322562286","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2150 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3755","18:46:29.322811778","10.0.0.5","10.0.0.6","TCP","554","2173  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3756","18:46:29.322835745","10.0.0.6","10.0.0.5","TCP","58","12345  >  2173 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3757","18:46:29.354558747","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2151 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3758","18:46:29.354564741","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2105 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3759","18:46:29.367133866","10.0.0.5","10.0.0.6","TCP","554","2174  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3760","18:46:29.367158032","10.0.0.6","10.0.0.5","TCP","58","12345  >  2174 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3761","18:46:29.386567693","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2106 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3762","18:46:29.411451589","10.0.0.5","10.0.0.6","TCP","554","2175  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3763","18:46:29.411473383","10.0.0.6","10.0.0.5","TCP","58","12345  >  2175 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3764","18:46:29.418556582","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2152 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3765","18:46:29.418560549","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2107 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3766","18:46:29.450561461","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2153 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3767","18:46:29.455770313","10.0.0.5","10.0.0.6","TCP","554","2176  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3768","18:46:29.455787109","10.0.0.6","10.0.0.5","TCP","58","12345  >  2176 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3769","18:46:29.482558326","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2896 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3770","18:46:29.482561769","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2895 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3771","18:46:29.482565944","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2154 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3772","18:46:29.482550897","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2894 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3773","18:46:29.482571788","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2108 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3774","18:46:29.482554366","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2893 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3775","18:46:29.500092148","10.0.0.5","10.0.0.6","TCP","554","2177  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3776","18:46:29.500110626","10.0.0.6","10.0.0.5","TCP","58","12345  >  2177 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3777","18:46:29.518571561","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2109 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3778","18:46:29.544410581","10.0.0.5","10.0.0.6","TCP","554","2178  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3779","18:46:29.544431970","10.0.0.6","10.0.0.5","TCP","58","12345  >  2178 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3780","18:46:29.546562440","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2155 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3781","18:46:29.578563401","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2156 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3782","18:46:29.578569601","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2110 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3783","18:46:29.588734536","10.0.0.5","10.0.0.6","TCP","554","2179  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3784","18:46:29.588755435","10.0.0.6","10.0.0.5","TCP","58","12345  >  2179 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3785","18:46:29.610560703","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2111 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3786","18:46:29.633053413","10.0.0.5","10.0.0.6","TCP","554","2180  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3787","18:46:29.633075212","10.0.0.6","10.0.0.5","TCP","58","12345  >  2180 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3788","18:46:29.642576792","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2157 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3789","18:46:29.642582586","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2112 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3790","18:46:29.674559743","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2158 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3791","18:46:29.677365436","10.0.0.5","10.0.0.6","TCP","554","2181  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3792","18:46:29.677383496","10.0.0.6","10.0.0.5","TCP","58","12345  >  2181 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3793","18:46:29.706573904","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2159 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3794","18:46:29.706578332","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2113 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3795","18:46:29.721691157","10.0.0.5","10.0.0.6","TCP","554","2182  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3796","18:46:29.721715023","10.0.0.6","10.0.0.5","TCP","58","12345  >  2182 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3797","18:46:29.738554353","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  2897 [SYN, ACK] Seq=0 Ack=3568442340 Win=42340 Len=0 MSS=1460"
"3798","18:46:29.738559371","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2114 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3799","18:46:29.766017696","10.0.0.5","10.0.0.6","TCP","554","2183  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3800","18:46:29.766041283","10.0.0.6","10.0.0.5","TCP","58","12345  >  2183 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3801","18:46:29.770559799","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2160 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3802","18:46:29.770564282","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2115 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3803","18:46:29.802567400","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2161 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3804","18:46:29.810327011","10.0.0.5","10.0.0.6","TCP","554","2184  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3805","18:46:29.810346827","10.0.0.6","10.0.0.5","TCP","58","12345  >  2184 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3806","18:46:29.834565482","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2116 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3807","18:46:29.854645203","10.0.0.5","10.0.0.6","TCP","554","2185  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3808","18:46:29.854669114","10.0.0.6","10.0.0.5","TCP","58","12345  >  2185 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3809","18:46:29.866563300","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2162 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3810","18:46:29.866569923","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2117 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3811","18:46:29.898965836","10.0.0.5","10.0.0.6","TCP","554","2186  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3812","18:46:29.898989773","10.0.0.6","10.0.0.5","TCP","58","12345  >  2186 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3813","18:46:29.902558942","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2163 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3814","18:46:29.930556361","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2164 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3815","18:46:29.930560915","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2118 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3816","18:46:29.943289678","10.0.0.5","10.0.0.6","TCP","554","2187  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3817","18:46:29.943311118","10.0.0.6","10.0.0.5","TCP","58","12345  >  2187 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3818","18:46:29.962570605","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2119 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"3819","18:46:29.987610081","10.0.0.5","10.0.0.6","TCP","554","2188  >  12345 [SYN] Seq=0 Win=512 Len=500"
"3820","18:46:29.987630961","10.0.0.6","10.0.0.5","TCP","58","12345  >  2188 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
